filerName,filing,submissionType,reportPeriod,filedDate,inclMgrs,normalizedIssuer,normalizedTitleOfClass,issuerSIC,issuerSector,issuerTicker,issuerQkid,value,shrsOrPrnAmt,putCall,shrsOrPrnAmtType,invDiscretion,votingAuthSole,votingAuthShared,votingAuthNone,portWgt,hasOtherManager,otherManager,otherManagerFileNumber,QtrsHeld,QOQSshPrnAmt,QOQValue,QOQPortWgt,newOrDel
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ALTERYX INC,COM CL A,7372,TE,AYX,0001689923.0000.001T9FXC4,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,21,-17341,-817802,-0.00000715,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,REPAY HLDGS CORP,COM CL A,7389,IN,RPAY,0001720592.0000.00LFVTCC7,0,0,,SH,DFND,0,0,0,0,TRUE,2;1,028-11452;028-05394,5,-37349,-318960,-0.00000279,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CANOO INC,COM CL A,3714,CD,GOEV,0001750153.0000.00NBK0H68,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-909276,-233866,-0.00000204,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,TPG INC,COM CL A,6282,FI,TPG,0001880661.0000.0145FSQD9,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,7,-10925,-471632,-0.00000412,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,EVOLV TECHNOLOGIES HLDNGS IN,COM CL A,3577,TE,EVLV,0001805385.0000.00W1PPKY3,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,5,-456012,-2152377,-0.00001881,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VICTORY CAP HLDGS INC,COM CL A,6282,FI,VCTR,0001570827.0000.0074JPDP5,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-33313,-1147300,-0.00001003,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FIVE POINT HOLDINGS LLC,COM CL A,6500,RE,FPH,0001574197.0000.00BK2WQG8,0,0,,SH,DFND,0,0,0,0,TRUE,2;1,028-11452;028-05394,6,-30100,-92407,-0.00000081,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DESKTOP METAL INC,COM CL A,3559,IN,DM,0001754820.0000.00P17H1G9,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,4,-741340,-556746,-0.00000486,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,FIVE POINT HOLDINGS LLC,COM CL A,6500,RE,FPH,0001574197.0000.00BK2WQG8,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,9,-40454,-124194,-0.00000109,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ZUORA INC,COM CL A,7372,TE,ZUO,0001423774.0000.001SS0FH3,0,0,,SH,DFND,0,0,0,0,TRUE,2;1,028-11452;028-05394,6,-98415,-925101,-0.00000808,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROVER GROUP INC,COM CL A,7200,CD,ROVR,0001826018.0000.00Z0Y7NY2,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,5,-22098,-240426,-0.0000021,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,COTY INC,COM CL A,2844,CS,COTY,0001024305.0000.001S8GLM1,0,0,,SH,DFND,0,0,0,0,TRUE,2;1,028-11452;028-05394,5,-12692,-157635,-0.00000138,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PJT PARTNERS INC,COM CL A,6282,FI,PJT,0001626115.0000.0079T1MP4,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-11460,-1167430,-0.0000102,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,NOCO NOCO INC,COM CL A,3690,IN,NCNC,0001964021.0000.01HLJKLQ9,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,2,-37125,-6879,-0.00000006,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ALTAIR ENGR INC,COM CL A,7372,TE,ALTR,0001701732.0000.001SR65P2,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,23,-20073,-1689143,-0.00001476,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ANGI INC,COM CL A NEW,7310,CO,ANGI,0001705110.0000.00HVKH4F0,124088,47362,,SH,DFND,47356,0,6,0.00000106,TRUE,2;1,028-11452;028-05394,8,-3991,-3781,-0.00000006,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ANGI INC,COM CL A NEW,7310,CO,ANGI,0001705110.0000.00HVKH4F0,3085045,1177498,,SH,DFND,1177498,0,0,0.0000264,TRUE,1,028-05394,16,313733,934270,0.00000761,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SPIRE GLOBAL INC,COM CL A NEW,4899,CO,SPIR,0001816017.000C.UF009726A,140400,11700,CALL,SH,DFND,11700,0,0,0.0000012,TRUE,1,028-05394,1,11700,140400,0.0000012,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ACCEL ENTERTAINMENT INC,COM CL A1,7900,CD,ACEL,0001698991.0000.00GX221Z0,255737,21691,,SH,DFND,21691,0,0,0.00000219,TRUE,1,028-05394,15,6413,98832,0.00000082,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AFFIRM HLDGS INC,COM CL A,6141,FI,AFRM,0001820953.000C.00Y7BP8Z0,25947864,696400,CALL,SH,DFND,696400,0,0,0.00022207,TRUE,1,028-05394,11,-419200,-28872720,-0.00025696,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AIRBNB INC,COM CL A,7340,RE,ABNB,0001559720.000C.001Y2XS16,140578912,852200,CALL,SH,DFND,852200,0,0,0.0012031,TRUE,1,028-05394,11,-215200,-4736924,-0.00006667,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,APPLOVIN CORP,COM CL A,7370,TE,APP,0001751008.000C.006HFPX86,7378852,106600,CALL,SH,DFND,106600,0,0,0.00006315,TRUE,1,028-05394,2,79400,6294932,0.00005368,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AST SPACEMOBILE INC,COM CL A,4899,CO,ASTS,0001780312.000C.00Q402TS1,145000,50000,CALL,SH,DFND,50000,0,0,0.00000124,TRUE,1,028-05394,7,-30000,-337400,-0.00000297,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BLOOM ENERGY CORP,COM CL A,3620,IN,BE,0001664703.000C.001T53509,9558496,850400,CALL,SH,DFND,850400,0,0,0.0000818,TRUE,1,028-05394,3,145000,-881424,-0.00000942,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BRAZE INC,COM CL A,7372,TE,BRZE,0001676238.000C.00294NX54,2440930,55100,CALL,SH,DFND,55100,0,0,0.00002089,TRUE,1,028-05394,1,55100,2440930,0.00002089,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CHARGEPOINT HOLDINGS INC,COM CL A,3790,IN,CHPT,0001777393.000C.00Q741ZS7,2643280,1391200,CALL,SH,DFND,1391200,0,0,0.00002262,TRUE,1,028-05394,9,221200,-94520,-0.0000013,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DRAFTKINGS INC NEW,COM CL A,7990,CD,DKNG,0001883685.000C.0134WCMB3,24149038,531800,CALL,SH,DFND,531800,0,0,0.00020667,TRUE,1,028-05394,8,-213200,-2112212,-0.0000228,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,MP MATERIALS CORP,COM CL A,1000,MA,MP,0001801368.000C.00TJGL0T5,1428570,99900,CALL,SH,DFND,99900,0,0,0.00001223,TRUE,1,028-05394,1,99900,1428570,0.00001223,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,NEW FORTRESS ENERGY INC,COM CL A,4924,UT,NFE,0001749723.000C.00MJH9M32,312018,10200,CALL,SH,DFND,10200,0,0,0.00000267,TRUE,1,028-05394,1,10200,312018,0.00000267,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PAGSEGURO DIGITAL LTD,COM CL A,7374,IN,PAGS,0001712807.000C.00JM7QCG6,675444,47300,CALL,SH,DFND,47300,0,0,0.00000578,TRUE,1,028-05394,1,47300,675444,0.00000578,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,QUANTUMSCAPE CORP,COM CL A,3690,IN,QS,0001811414.000C.00VJ17DT1,1156102,183800,CALL,SH,DFND,183800,0,0,0.00000989,TRUE,1,028-05394,1,183800,1156102,0.00000989,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,RIVIAN AUTOMOTIVE INC,COM CL A,3711,CD,RIVN,0001874178.000C.00741Y1P0,34676460,3166800,CALL,SH,DFND,3166800,0,0,0.00029677,TRUE,1,028-05394,8,225000,-34338168,-0.00030628,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROCKET COS INC,COM CL A,6162,FI,RKT,0001805284.000C.00VY1MZN4,630015,43300,CALL,SH,DFND,43300,0,0,0.00000539,TRUE,1,028-05394,11,-26700,-383585,-0.00000347,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROKU INC,COM CL A,4841,CO,ROKU,0001428439.000C.001ZZPQM2,4887750,75000,CALL,SH,DFND,75000,0,0,0.00004183,TRUE,1,028-05394,23,-267400,-26496634,-0.00023241,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SAMSARA INC,COM CL A,7373,IN,IOT,0001642896.000C.0099PW5Q0,1511600,40000,CALL,SH,DFND,40000,0,0,0.00001294,TRUE,1,028-05394,1,40000,1511600,0.00001294,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,3728,IN,SPR,0001364885.000C.001SKF1N8,2885600,80000,CALL,SH,DFND,80000,0,0,0.0000247,TRUE,1,028-05394,7,-106100,-3028658,-0.00002698,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SWEETGREEN INC,COM CL A,5812,CS,SG,0001477815.000C.005NTTSQ8,884100,35000,CALL,SH,DFND,35000,0,0,0.00000757,TRUE,1,028-05394,6,-133500,-1019950,-0.00000907,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,THE TRADE DESK INC,COM CL A,7370,TE,TTD,0001671933.000C.00629NGW8,28123014,321700,CALL,SH,DFND,321700,0,0,0.00024068,TRUE,1,028-05394,23,-289800,-15880526,-0.00014382,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VERTIV HOLDINGS CO,COM CL A,3679,TE,VRT,0001674101.000C.00L2B8LM7,32643499,399700,CALL,SH,DFND,399700,0,0,0.00027937,TRUE,1,028-05394,2,380200,31706914,0.00027119,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VISA INC,COM CL A,7389,IN,V,0001403161.000C.001SRCFY3,266102780,953500,CALL,SH,DFND,953500,0,0,0.00227736,TRUE,1,028-05394,12,-436400,-95757685,-0.00088458,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROBINHOOD MKTS INC,COM CL A,6211,FI,HOOD,0001783879.000C.008NMBXP6,0,0,CALL,SH,DFND,0,0,0,0,TRUE,1,028-05394,8,-85400,-1087996,-0.00000951,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BUMBLE INC,COM CL A,7370,TE,BMBL,0001830043.000C.00Z6RF535,0,0,CALL,SH,DFND,0,0,0,0,TRUE,1,028-05394,9,-10000,-147400,-0.00000129,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ALTERYX INC,COM CL A,7372,TE,AYX,0001689923.000C.001T9FXC4,0,0,CALL,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-64700,-3051252,-0.00002666,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GOODRX HLDGS INC,COM CL A,7374,IN,GDRX,0001809519.000C.00X0VP956,0,0,CALL,SH,DFND,0,0,0,0,TRUE,1,028-05394,11,-40000,-268000,-0.00000234,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AFFIRM HLDGS INC,COM CL A,6141,FI,AFRM,0001820953.000P.00Y7BP8Z0,97095834,2605900,PUT,SH,DFND,2605900,0,0,0.00083096,TRUE,1,028-05394,11,1255400,30732264,0.00025108,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AIRBNB INC,COM CL A,7340,RE,ABNB,0001559720.000P.001Y2XS16,38204736,231600,PUT,SH,DFND,231600,0,0,0.00032696,TRUE,1,028-05394,11,-671800,-84784140,-0.00074771,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,APPLOVIN CORP,COM CL A,7370,TE,APP,0001751008.000P.006HFPX86,2436544,35200,PUT,SH,DFND,35200,0,0,0.00002085,TRUE,1,028-05394,1,35200,2436544,0.00002085,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ARCHER AVIATION INC,COM CL A,3721,IN,ACHR,0001824502.000P.00XRTC929,231000,50000,PUT,SH,DFND,50000,0,0,0.00000198,TRUE,1,028-05394,1,50000,231000,0.00000198,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BLOOM ENERGY CORP,COM CL A,3620,IN,BE,0001664703.000P.001T53509,562000,50000,PUT,SH,DFND,50000,0,0,0.00000481,TRUE,1,028-05394,1,50000,562000,0.00000481,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,COINBASE GLOBAL INC,COM CL A,6199,FI,COIN,0001679788.000P.00ZGF7799,106048000,400000,PUT,SH,DFND,400000,0,0,0.00090758,TRUE,3;1,028-14492;028-05394,2,-481500,-47262480,-0.00043205,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DRAFTKINGS INC NEW,COM CL A,7990,CD,DKNG,0001883685.000P.0134WCMB3,98516995,2169500,PUT,SH,DFND,2169500,0,0,0.00084313,TRUE,1,028-05394,8,-1048700,-14924555,-0.00014813,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,HASHICORP INC,COM CL A,7371,IN,HCP,0001720671.000P.007PZ2T94,862400,32000,PUT,SH,DFND,32000,0,0,0.00000738,TRUE,1,028-05394,3,0,105920,0.00000077,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,MP MATERIALS CORP,COM CL A,1000,MA,MP,0001801368.000P.00TJGL0T5,363220,25400,PUT,SH,DFND,25400,0,0,0.00000311,TRUE,1,028-05394,2,-500,-150895,-0.00000138,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,PAGSEGURO DIGITAL LTD,COM CL A,7374,IN,PAGS,0001712807.000P.00JM7QCG6,2943108,206100,PUT,SH,DFND,206100,0,0,0.00002519,TRUE,1,028-05394,2,47300,962872,0.00000788,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,RIVIAN AUTOMOTIVE INC,COM CL A,3711,CD,RIVN,0001874178.000P.00741Y1P0,22638030,2067400,PUT,SH,DFND,2067400,0,0,0.00019374,TRUE,1,028-05394,8,1434800,7797234,0.00006406,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROBINHOOD MKTS INC,COM CL A,6211,FI,HOOD,0001783879.000P.008NMBXP6,30708315,1525500,PUT,SH,DFND,1525500,0,0,0.00026281,TRUE,1,028-05394,2,1255500,27268515,0.00023275,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROKU INC,COM CL A,4841,CO,ROKU,0001428439.000P.001ZZPQM2,102036669,1565700,PUT,SH,DFND,1565700,0,0,0.00087325,TRUE,1,028-05394,22,125100,-30008727,-0.00028056,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SAMSARA INC,COM CL A,7373,IN,IOT,0001642896.000P.0099PW5Q0,4156900,110000,PUT,SH,DFND,110000,0,0,0.00003558,TRUE,1,028-05394,1,110000,4156900,0.00003558,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,3728,IN,SPR,0001364885.000P.001SKF1N8,804361,22300,PUT,SH,DFND,22300,0,0,0.00000688,TRUE,1,028-05394,2,2300,168761,0.00000133,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,THE TRADE DESK INC,COM CL A,7370,TE,TTD,0001671933.000P.00629NGW8,23035170,263500,PUT,SH,DFND,263500,0,0,0.00019714,TRUE,1,028-05394,22,-86700,-2165222,-0.00002306,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VERTIV HOLDINGS CO,COM CL A,3679,TE,VRT,0001674101.000P.00L2B8LM7,27367617,335100,PUT,SH,DFND,335100,0,0,0.00023422,TRUE,1,028-05394,3,287000,25057374,0.00021403,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,VISA INC,COM CL A,7389,IN,V,0001403161.000P.001SRCFY3,35191988,126100,PUT,SH,DFND,126100,0,0,0.00030118,TRUE,1,028-05394,12,30300,10250458,0.00008324,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BLACKSTONE MTG TR INC,COM CL A,6282,FI,BXMT,0001393818.0570.001S5Q7V7,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,4,-60900,-1295343,-0.00001132,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BUMBLE INC,COM CL A,7370,TE,BMBL,0001830043.000P.00Z6RF535,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,3,-50000,-737000,-0.00000644,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CHARGEPOINT HOLDINGS INC,COM CL A,3790,IN,CHPT,0001777393.000P.00Q741ZS7,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,5,-20100,-47034,-0.00000041,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ALTERYX INC,COM CL A,7372,TE,AYX,0001689923.000P.001T9FXC4,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,19,-185700,-8757612,-0.00007652,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,JACKSON FINANCIAL INC,COM CL A,6311,FI,JXN,0001822993.000P.00922Y611,0,0,PUT,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-31200,-1597440,-0.00001396,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BENTLEY SYS INC,COM CL B,7372,TE,BSY,0001031308.0000.001SBWGV7,7961148,152454,,SH,DFND,152454,0,0,0.00006813,TRUE,1,028-05394,14,136840,7146409,0.00006101,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DOMO INC,COM CL B,7372,TE,DOMO,0001505952.0000.00L2NS125,285993,32062,,SH,DFND,32062,0,0,0.00000245,TRUE,1,028-05394,16,-14948,-197740,-0.00000178,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DOMO INC,COM CL B,7372,TE,DOMO,0001505952.0000.00L2NS125,1786194,200246,,SH,DFND,194792,0,5454,0.00001529,TRUE,2;1,028-11452;028-05394,7,-25206,-533707,-0.00000498,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DULUTH HLDGS INC,COM CL B,5600,CD,DLTH,0001649744.0000.002GBMZH3,65812,13431,,SH,DFND,13431,0,0,0.00000056,TRUE,2;1,028-11452;028-05394,8,-8981,-54765,-0.00000049,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DULUTH HLDGS INC,COM CL B,5600,CD,DLTH,0001649744.0000.002GBMZH3,692909,141410,,SH,DFND,141410,0,0,0.00000593,TRUE,1,028-05394,11,16257,19586,0.00000005,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GRAHAM HLDGS CO,COM CL B,8200,CD,GHC,0000104889.0000.001S6H317,1181460,1539,,SH,DFND,1539,0,0,0.00001011,TRUE,1,028-05394,42,-2153,-1390092,-0.00001236,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,RUMBLEON INC,COM CL B,7371,IN,RMBL,0001596961.0000.005XNT8Y5,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-29822,-242751,-0.00000212,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DOMO INC,COM CL B,7372,TE,DOMO,0001505952.000P.00L2NS125,112392,12600,PUT,SH,DFND,12600,0,0,0.00000096,TRUE,1,028-05394,1,12600,112392,0.00000096,NEW
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY GLOBAL LTD,COM CL C,4841,CO,LBTYA,0001570585.0000.UF010587A,1431662,81160,,SH,DFND,81160,0,0,0.00001225,TRUE,2;1,028-11452;028-05394,2,3621,-13665,-0.00000038,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY GLOBAL LTD,COM CL C,4841,CO,LBTYA,0001570585.0000.UF010587A,11252044,637871,,SH,DFND,637871,0,0,0.0000963,TRUE,1,028-05394,2,-217837,-4698353,-0.00004308,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY LATIN AMERICA LTD,COM CL C,4841,CO,LILAK,0001712184.0000.00JKWJ004,1371179,196163,,SH,DFND,196163,0,0,0.00001173,TRUE,1,028-05394,8,151063,1040145,0.00000884,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY LATIN AMERICA LTD,COM CL C,4841,CO,LILAK,0001712184.0000.00JKWJ004,119522,17099,,SH,DFND,17099,0,0,0.00000102,TRUE,2;1,028-11452;028-05394,7,-1599,-17721,-0.00000018,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,4833,CO,LLYVA,0001560385.0000.01HMFL134,25494404,601993,,SH,DFND,601993,0,0,0.00021819,TRUE,1,028-05394,3,77105,6309748,0.00005055,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,4833,CO,LLYVA,0001560385.0000.01HMFL134,5948058,140450,,SH,DFND,140450,0,0,0.0000509,TRUE,3;1,028-14492;028-05394,3,0,814610,0.00000605,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,4833,CO,LLYVA,0001560385.0000.01HMFL134,3504378,82748,,SH,DFND,82748,0,0,0.00002999,TRUE,2;1,028-11452;028-05394,3,0,479939,0.00000356,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,4833,CO,LLYVK,0001560385.0000.01HMFLVL8,44769886,1021677,,SH,DFND,1021677,0,0,0.00038315,TRUE,1,028-05394,3,29964,7689737,0.00005914,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,4833,CO,LLYVK,0001560385.0000.01HMFLVL8,6278091,143270,,SH,DFND,143270,0,0,0.00005373,TRUE,3;1,028-14492;028-05394,3,0,921226,0.00000692,
